what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1530277748224
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1530277752288
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530277766967
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530277836783
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1530277837831
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1530277839751
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1530277840407
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1530277843481
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530277850253
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530277850959
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1530277850959
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1530277850959
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1530277850990
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530277851926
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530277852410
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1530277852412
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1530277852412
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530277864245
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530277864292
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530277864824
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530277867041
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530277873727
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530277876644
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530277879312
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530277890690
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530277900031
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530277903198
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530277905914
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530277907177
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1530277907442
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1530277908924
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1530277909847
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530277909878
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1530277915082
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530277951435
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1530277954449
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530277962489
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530278675629
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530278680692
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530278681005
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530278681276
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530278681997
started,bundle,com.altera.sbtgui.ui,13.13.0.132,"com.altera.sbtgui.ui",1530278693556
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530278693904
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1530278816220
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1530278816444
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1530278816636
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1530278816812
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1530278816948
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1530278826527
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530278838174
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530278841286
started,bundle,org.eclipse.core.databinding,1.4.0.I20110111-0800,"org.eclipse.core.databinding",1530278844022
started,bundle,org.eclipse.core.databinding.property,1.4.0.I20110222-0800,"org.eclipse.core.databinding.property",1530278844080
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530278916147
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1530278916153
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530278916417
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530278916446
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530278919544
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530278930897
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530278934105
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530278951214
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530278952412
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530278957637
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1530278959497
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530278960879
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530278962169
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530278962729
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530278963354
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1530278963354
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1530278963575
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1530278963606
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530278977622
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530278984121
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1530278986059
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530278987449
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530278988558
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1530278989217
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530279009341
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530279019090
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1530279021434
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530279023031
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530279028231
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530279030387
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530279031701
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530279035249
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530279041748
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530279042294
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530279045876
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530279050218
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530279054873
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530279057795
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530279059138
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1530279059372
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1530279060982
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1530279062358
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1530279066544
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1530279074952
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1530279088811
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1530279097154
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530279101264
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530279436518
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1530279440461
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1530279455140
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530279455920
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530279506603
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1530279507809
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530279515393
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530279524383
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530279527504
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530279530580
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530279530684
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530279555955
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530279559524
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530279560600
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530279566089
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530279567358
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.debug",1530279567585
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1530279569159
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1530279570339
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530279574816
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1530279574862
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530279579800
error,log,,,"Exception in org.eclipse.ui.internal.PageLayout.stackView: org.eclipse.ui.PartInitException: Could not create view: org.eclipse.cdt.debug.ui.DisassemblyView",1530279579810
error,log,,,"Exception in org.eclipse.ui.internal.PageLayout.stackView: org.eclipse.ui.PartInitException: Could not create view: org.eclipse.cdt.debug.ui.DisassemblyView",1530279579811
started,bundle,org.eclipse.cdt.dsf.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.ui",1530279579999
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1530279580044
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.VariableView",1530279580114
opened,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1530279580262
activated,perspective,com.altera.sbtgui.ui,13.13.0.132,"com.altera.sbtgui.ui.debugPerspective",1530279580283
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1530279584402
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1530279584523
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530279602688
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530279715950
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530279719095
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530279720361
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Terminate",1530279721784
error,log,,,"Internal Error",1530279721831
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1530279724471
closed,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1530279724471
